0.013410995,0.226997165,-0.065887708,0.274824567,-0.271563777,-0.538401310,0.573490724,0.843797518,0.999144165 
-0.513835645,-0.064629260,-0.072373689,0.541222456,-0.305218670,-0.175757428,0.299948336,0.483216203,0.999997334 
0.915503597,0.173513572,-0.347885593,1.004369437,0.160224095,0.528065082,0.138286472,0.585770795,0.999998450 
0.219726374,0.448003649,-0.348824500,0.624616095,-0.168039265,-0.038315258,-0.086666020,0.238109298,0.999999992 
0.190259483,0.564928794,-0.145893232,0.629370983,-0.628854789,0.747365840,-0.499744714,1.106001179,0.999999633 
-0.426340527,-0.056803936,0.384835765,0.593777133,0.072453207,-0.298398022,0.239055542,0.413422524,0.999998556 
-0.758602336,0.078175049,0.605309260,0.983599475,-0.259863681,0.662654345,-0.004520055,0.725355174,0.999986574 
0.305679854,0.375006349,0.089492495,0.511428026,-0.148527316,-0.650530448,0.261710039,0.730220622,0.999999951 
-0.089252335,0.246719432,-0.081747647,0.308218949,0.321680992,-0.000077152,0.139567512,0.377408985,0.999999806 
-0.027046750,-0.298734621,0.078258683,0.339967802,0.167613787,0.009198561,0.080184972,0.232569151,0.999999999 
-0.005447943,0.659395958,0.670855573,0.950978283,-0.260608887,-0.124805536,-0.159686192,0.358431135,0.948120441 
-0.076602532,0.849915583,-0.796752927,1.175805876,0.657836065,-0.463151991,-0.504283192,0.959707965,0.806744371 
0.054128870,0.447046337,0.183959396,0.506064429,-0.224643525,0.402690547,0.270247033,0.552392645,0.999999976 
0.376030118,0.294904679,-0.249072341,0.556672467,-0.134640882,0.485385077,-0.165919253,0.548393858,0.999999837 
0.267917571,0.156265729,-0.285512018,0.444067224,-0.349067533,-0.015864253,-0.236584680,0.444468124,0.999999999 
-0.241337751,-0.156721410,-0.042585340,0.322643467,0.791990881,-0.164996016,-0.603575272,1.018948544,0.999997055 
0.562012593,-0.368103275,-0.564588300,0.888593219,0.046217651,0.367940534,-0.021646751,0.396818189,0.933106357 
0.103193937,0.268244940,0.072644192,0.327660343,-0.946736787,-0.209910281,-0.006686292,0.979743518,0.999998731 
-0.508204311,0.172631019,-0.500932993,0.747319703,0.218390095,-0.171710067,-0.158542247,0.348989985,0.999927831 
-0.121461706,-0.255510528,0.270287858,0.415420133,-0.845293418,0.214275133,0.143822387,0.894762236,0.822394125 
0.417620222,-1.091015112,0.386826120,1.238480867,-0.002258197,0.350901936,-0.096355264,0.389745289,0.923237094 
-0.170754787,-0.198234350,0.004100753,0.296564758,0.009670015,0.161804480,0.006179511,0.213991052,0.999999686 
-0.126000896,0.394418952,-0.415661858,0.603073048,-0.627367763,0.543832193,-0.589716062,1.027904948,0.962689586 
-0.169851554,-0.389591232,-0.294726430,0.535699853,-0.303322317,0.048264987,-0.021906664,0.338073400,0.999999999 
-0.491713928,0.008421797,0.123031005,0.525804077,0.238963398,-0.383152456,0.109695093,0.485203162,0.999999999 
-0.098594053,0.503449651,-0.227793997,0.578404900,0.385512817,-0.839722949,0.316349666,0.986565588,0.995423618 
0.047363758,0.322388584,-0.246472573,0.431747888,-0.373756924,-0.023991990,-0.328245004,0.517198629,0.999999999 
-0.196845243,-0.680646429,0.034711073,0.722988419,0.735432646,0.405296506,0.211009445,0.877001257,0.999962899 
0.536757878,-0.191675533,0.518594652,0.783114760,0.202972414,0.227184301,0.025653038,0.336077924,0.999999995 
0.156796521,-0.050148001,0.100730168,0.238172884,-0.174193991,-0.132183220,0.206806244,0.331759789,0.999999999 
-0.216591213,-0.069166689,-0.015839815,0.267257309,0.568217019,0.039515916,-0.149213765,0.605125293,0.999999777 
-0.159079398,0.323313427,0.173922292,0.423752965,0.007566698,0.231993658,0.094265968,0.286782444,0.999999946 
0.430592766,0.084247755,0.300152848,0.549617441,-0.371781703,-0.233561865,0.116339263,0.475170904,0.999999657 
0.072020843,0.249993845,-0.102377691,0.312481841,-0.220664606,0.171912217,-0.109833530,0.331345541,0.999999999 
0.104100456,0.044489785,-0.071840032,0.193538164,0.101931615,0.334177157,0.011400281,0.376396304,0.999999949 
0.281219043,-0.184364663,-0.090306315,0.375112642,0.362297010,1.038697275,-0.024263624,1.109152677,0.999988384 
-0.086481384,0.152839219,-0.094612856,0.243454788,0.167258313,0.075180282,-0.078739733,0.243530591,0.999999977 
0.192801412,0.227868361,0.184446057,0.377619527,0.268240294,-0.113008590,0.124541613,0.345997392,0.999999975 
-0.588617608,-1.130519704,0.934104167,1.586371921,-0.812596010,-0.214756881,0.608762794,1.047141211,0.912373912 
-0.383594451,0.764369546,-0.369463134,0.942012897,-0.347656128,0.320276655,0.166303196,0.520171565,0.912433191 
-1.131159497,-0.669299904,-0.377129357,1.374478267,0.078236639,0.482304982,0.109394860,0.519794275,0.998455281 
0.264826507,0.249452532,0.331650590,0.511694776,-0.320704725,-0.897498280,0.601275323,1.135502745,0.999999310 
-0.520019570,0.139394293,0.237231660,0.604656735,-0.508074802,-0.598445578,0.061842244,0.799738309,0.999999951 
0.054726552,0.404297459,-0.136620371,0.452323271,-0.867892931,-0.718918325,0.702228329,1.335172689,0.999997469 
0.339168468,0.290558196,0.291433636,0.551246464,-0.271889559,-0.053243298,0.192506976,0.365099304,0.999999998 
-0.233374249,-0.266513836,-0.065533427,0.386351627,0.100812227,0.525940037,-0.044405548,0.555182551,0.999999999 
-0.187513485,0.531108532,0.123508127,0.593271963,0.626934511,-0.321203040,0.394485054,0.819339073,0.970427556 
0.280302181,-0.236644409,0.248257866,0.464415377,-0.281888556,0.176735553,-0.018375348,0.361267286,0.999999999 
-0.028489563,-0.694424565,-0.287700828,0.765041622,-0.158621365,-0.186546898,0.074266371,0.291471716,0.999999952 
-0.435709832,0.581859956,0.018577915,0.740424871,0.457034346,-0.078151813,-0.047848960,0.486577236,0.954942446 
0.222914380,-0.171459104,-0.014932435,0.314311641,0.168007912,0.120193285,-0.169728825,0.301596988,0.999999948 
-0.179823248,-0.142810628,0.206198602,0.338716584,0.487147945,-0.253822037,-0.486436892,0.746886458,0.999999993 
0.008408352,-0.367918403,-0.374629917,0.543380172,0.894659096,0.669492070,-0.961461019,1.480716585,0.999999462 
0.221832839,0.577830640,-0.505708964,0.811368842,0.562348044,0.569016211,-0.224818631,0.842637509,0.949422955 
0.089504001,-0.590143286,-0.517254144,0.802067141,-0.098284728,-0.203915024,-0.047162616,0.270083917,0.999999822 
0.248664936,-0.121053199,-0.133084304,0.337163676,0.233431860,-0.643522372,-0.685974156,0.979107657,0.974329978 
-0.010369899,0.286261843,-0.090317933,0.331195549,-0.055766520,0.197979196,0.016169321,0.249092149,0.999999999 
-0.113666535,0.193461829,0.189373030,0.325099200,0.127030869,0.462532152,0.485580336,0.696664109,0.999984856 
-0.166477861,-0.114485529,0.020912658,0.246452711,-0.424930542,0.393440260,0.033753859,0.596640856,0.999999999 
0.060692131,-0.668751044,-0.624189254,0.927363738,0.186168831,-0.048705147,0.032840093,0.239977669,0.997904455 
0.650135044,0.499905041,-0.693274353,1.082908001,-0.415837867,-0.968160251,-0.683411926,1.263640395,0.757886855 
-0.204660375,-0.410863974,0.232841058,0.533282118,-0.886502606,-0.125718822,0.885079283,1.266703286,0.693674641 
0.258168299,0.030366862,0.089237151,0.308246770,-0.212731331,0.311372193,0.014485425,0.402364107,0.999999920 
-0.230733957,0.318672682,0.327505766,0.530594242,0.274409355,0.212254264,0.107712016,0.389145256,0.999999993 
-0.198722193,0.051730025,0.184106731,0.309098009,0.055865088,-1.118330234,-0.342566677,1.179243458,0.999998344 
-0.115978563,0.394296691,0.343081812,0.553268310,0.229383769,0.363643598,0.332704384,0.561271389,0.999999999 
0.262088587,0.699643793,0.514024184,0.917547008,-0.397977090,-0.523233285,0.035595744,0.672982672,0.999997360 
0.223801714,-0.091476243,-0.029354436,0.280707282,-0.493462316,0.102111381,-0.115201118,0.535427749,0.999999999 
0.389109586,0.374153216,-0.268279542,0.618749220,-0.125822560,0.299300758,-0.274087192,0.447231298,0.999999999 
-0.300581516,-0.115609588,0.029101351,0.352195256,-0.440864138,-0.300242545,-0.022359353,0.551802953,0.999999997 
-0.325781162,0.086879800,-0.215898156,0.423996773,-0.147358130,-0.015340110,0.006920599,0.203660053,0.999999999 
0.104422519,0.032934274,-0.036084686,0.181026568,-0.139362680,-0.090902402,0.118000071,0.247161900,0.999999822 
-0.345682880,-0.101151463,0.106180007,0.400602360,-0.174249334,0.144490441,-0.227083192,0.349695409,0.999999999 
0.199554225,0.369834085,0.317929784,0.545122254,-0.035965964,-0.259071225,-0.088105771,0.309279585,0.999999999 
0.692704293,0.262806487,0.711042470,1.036324113,-0.153405320,-0.482274399,0.250507752,0.581683511,0.920291351 
-0.259592064,0.264178648,-0.334803162,0.518412326,-0.489430167,-0.019091006,-0.410265579,0.653990814,0.999997787 
0.158484675,-0.159879520,-0.077660010,0.276024845,0.265261060,0.176769765,-0.044154656,0.350771148,0.999999999 
-0.373962738,0.175973223,0.409701910,0.598456469,0.331765078,-0.159625597,0.279362442,0.482774852,0.999999966 
0.297359613,0.371078121,0.135115856,0.513670897,-0.522646941,-0.560646309,0.670538267,1.027903430,0.999936760 
0.107550296,-0.266323702,0.252592121,0.407158378,0.290042063,0.269196019,0.355319773,0.549838904,0.999999999 
-0.525495249,0.404372682,-0.025291013,0.678072225,0.546323356,-0.120473537,0.182223405,0.604705082,0.999999999 
0.369697235,0.389241468,0.197232269,0.588697986,0.261046924,0.120517328,-0.200955008,0.377534929,0.999999999 
-0.139253716,0.183675100,-0.146429190,0.306674799,0.137098549,0.389102728,-0.187552819,0.474186451,0.999999999 
-0.007063545,1.023032547,0.161351005,1.045064313,-0.720247787,0.103813028,0.486009621,0.886125926,0.833786049 
-0.278265707,-0.199807862,0.326769680,0.493571873,-0.156092200,-0.156202469,-0.061795564,0.268444524,0.999999953 
-0.576723150,0.564239880,-0.391736838,0.907696958,-0.258105530,-0.083332694,0.032349654,0.306739446,0.848445710 
